,Timestamp,IdxDay,Year,Month,Day,Hour,IsHoliday,DayOfWeek,IsRegularDay,Temperature,Real,Predicted,Deviation
7181,1508475600,2478,2017,10,20,5,0.0,5,1.0,49.937147981101205,944.3,930.1868270626387,1.4945645385323776
7182,1508479200,2478,2017,10,20,6,0.0,5,1.0,49.51961800676844,1055.5,1034.949034820147,1.9470360189344327
7183,1508482800,2478,2017,10,20,7,0.0,5,1.0,50.93478295196026,1121.5,1108.0095506894127,1.2028933848049344
7184,1508486400,2478,2017,10,20,8,0.0,5,1.0,55.136491837290365,1141.9,1123.8438422753397,1.5812380878063186
7185,1508490000,2478,2017,10,20,9,0.0,5,1.0,59.067039615987866,1135.7,1129.4865461961956,0.5471034431455879
7186,1508493600,2478,2017,10,20,10,0.0,5,1.0,62.55217416548042,1143.7,1140.4448449386946,0.2846161634436879
7187,1508497200,2478,2017,10,20,11,0.0,5,1.0,65.43738977132529,1127.3,1137.615887420478,0.9150969059237134
7188,1508500800,2478,2017,10,20,12,0.0,5,1.0,67.59477679555236,1107.1,1136.693352818949,2.6730514695103555
7189,1508504400,2478,2017,10,20,13,0.0,5,1.0,68.92869226691505,1117.3,1143.1164807006592,2.310613147825939
7190,1508508000,2478,2017,10,20,14,0.0,5,1.0,69.38,1132.6,1151.7283412428353,1.6888876251841256
7191,1508511600,2478,2017,10,20,15,0.0,5,1.0,68.92869226691505,1153.9,1156.5410688350632,0.22888195121441643
7192,1508515200,2478,2017,10,20,16,0.0,5,1.0,67.59477679555239,1179.1,1171.4343820650572,0.6501244962210756
7193,1508518800,2478,2017,10,20,17,0.0,5,1.0,65.43738977132527,1192.1,1180.2951299653305,0.9902583704948764
7194,1508522400,2478,2017,10,20,18,0.0,5,1.0,60.68703502908289,1231.0,1252.672453819102,1.760556768407959
7195,1508526000,2478,2017,10,20,19,0.0,5,1.0,56.68770328777378,1231.7,1262.345490790129,2.4880645278987465
7196,1508529600,2478,2017,10,20,20,0.0,5,1.0,54.02819893323135,1199.3,1221.324411142452,1.8364388512008656
7197,1508533200,2478,2017,10,20,21,0.0,5,1.0,52.032667707099435,1157.0,1173.1129703685203,1.392650852940392
7198,1508536800,2478,2017,10,20,22,0.0,5,1.0,50.434941100223725,1073.0,1096.1722620236492,2.159577075829374
7199,1508540400,2478,2017,10,20,23,0.0,5,1.0,49.102476694830855,995.6,1014.0740260392352,1.8555670991598157
7200,1508544000,2479,2017,10,21,0,1.0,6,1.0,48.26163359021138,927.2,929.4752332152582,0.24538753400109364
7201,1508547600,2479,2017,10,21,1,1.0,6,1.0,47.27756247824982,886.4,889.1992399149556,0.3157987268677338
7202,1508551200,2479,2017,10,21,2,1.0,6,1.0,46.40242181354086,858.7,865.3206963582563,0.7710138998784537
7203,1508554800,2479,2017,10,21,3,1.0,6,1.0,45.614481275025994,847.7,855.980731893229,0.9768469851632539
7204,1508558400,2479,2017,10,21,4,1.0,6,1.0,44.89792722650819,851.7,860.3120841379241,1.0111640410853653
7205,1508562000,2479,2017,10,21,5,1.0,6,1.0,44.24089234313324,873.7,882.6608367231076,1.0256194028966013
7206,1508565600,2479,2017,10,21,6,1.0,6,1.0,43.634242783398626,925.2,934.9330789062008,1.0519972877432682
7207,1508569200,2479,2017,10,21,7,1.0,6,1.0,45.83145337563543,974.8,984.4995285864802,0.9950275529832023
7208,1508572800,2479,2017,10,21,8,1.0,6,1.0,52.555468145089996,1023.4,1044.9656245417727,2.107252740059875
7209,1508576400,2479,2017,10,21,9,1.0,6,1.0,58.84979240847279,1043.1,1063.446842129863,1.9506128012523283
7210,1508580000,2479,2017,10,21,10,1.0,6,1.0,64.43373286293777,1047.3,1071.7808802442578,2.337523178101579
7211,1508583600,2479,2017,10,21,11,1.0,6,1.0,69.05827553598,1049.6,1071.1539549645129,2.053539916588507
7212,1508587200,2479,2017,10,21,12,1.0,6,1.0,72.51719048094733,1048.5,1073.7926739018912,2.412272189021578
7213,1508590800,2479,2017,10,21,13,1.0,6,1.0,74.65622853310984,1060.8,1079.112800322255,1.7263197890511919
7214,1508594400,2479,2017,10,21,14,1.0,6,1.0,75.38,1076.2,1076.2569779516857,0.005294364587034658
7215,1508598000,2479,2017,10,21,15,1.0,6,1.0,74.65622853310984,1096.4,1086.228015511574,0.9277621751574248
7216,1508601600,2479,2017,10,21,16,1.0,6,1.0,72.51719048094733,1118.7,1109.5767753233276,0.8155202178128549
7217,1508605200,2479,2017,10,21,17,1.0,6,1.0,69.05827553598,1140.6,1138.4610453428675,0.18752890208069828
7218,1508608800,2479,2017,10,21,18,1.0,6,1.0,63.808525957945655,1193.5,1213.7821186052597,1.6993815337461007
7219,1508612400,2479,2017,10,21,19,1.0,6,1.0,60.11289069248714,1190.0,1216.4081117949268,2.219169058397206
7220,1508616000,2479,2017,10,21,20,1.0,6,1.0,57.646027314083994,1159.3,1180.8918064545896,1.8624865396868533
7221,1508619600,2479,2017,10,21,21,1.0,6,1.0,55.791633999941396,1115.7,1137.8171007363296,1.9823519527049902
7222,1508623200,2479,2017,10,21,22,1.0,6,1.0,54.30528374162336,1049.7,1067.2103570090817,1.6681296569573825
7223,1508626800,2479,2017,10,21,23,1.0,6,1.0,53.064802292487286,980.3,994.3346034238285,1.4316641256583262
7224,1508630400,2480,2017,10,22,0,1.0,0,1.0,52.270867422553216,919.4,918.4710059078712,0.10104351665528959
7225,1508634000,2480,2017,10,22,1,1.0,0,1.0,51.3518060475185,880.8,873.3195437763703,0.8492797710751171
7226,1508637600,2480,2017,10,22,2,1.0,0,1.0,50.53423147538626,851.9,846.4089916525714,0.6445602004259342
7227,1508641200,2480,2017,10,22,3,1.0,0,1.0,49.79794272706505,841.6,834.0297562537642,0.8995061485546413
7228,1508644800,2480,2017,10,22,4,1.0,0,1.0,49.1282281109411,840.8,829.1880899016254,1.381054959369
7229,1508648400,2480,2017,10,22,5,1.0,0,1.0,48.51404053459369,855.6,843.7504930986255,1.3849353554668682
7230,1508652000,2480,2017,10,22,6,1.0,0,1.0,47.946873161424186,890.3,873.6783814470853,1.866968275066236
7231,1508655600,2480,2017,10,22,7,1.0,0,1.0,49.63075436276231,932.7,910.7256327999801,2.355995196742786
7232,1508659200,2480,2017,10,22,8,1.0,0,1.0,55.3340777169148,985.2,966.365192333717,1.9117750371785467
7233,1508662800,2480,2017,10,22,9,1.0,0,1.0,60.67656360604585,1020.7,1016.5412527487911,0.4074407025775427
7234,1508666400,2480,2017,10,22,10,1.0,0,1.0,65.41856130411973,1031.3,1042.4167552506979,1.0779361243767969
7235,1508670000,2480,2017,10,22,11,1.0,0,1.0,69.34735650270645,1039.8,1058.5464716470603,1.802892060690555
7236,1508673600,2480,2017,10,22,12,1.0,0,1.0,72.28671314965234,1047.5,1070.3405108527172,2.1804783630278965
7237,1508677200,2480,2017,10,22,13,1.0,0,1.0,74.10477896324119,1062.5,1089.167222250793,2.5098562118393386
7238,1508680800,2480,2017,10,22,14,1.0,0,1.0,74.72,1090.2,1107.8782524137644,1.6215604855773538
7239,1508684400,2480,2017,10,22,15,1.0,0,1.0,74.10477896324119,1113.2,1132.9546731672488,1.7745843664434702
7240,1508688000,2480,2017,10,22,16,1.0,0,1.0,72.28671314965234,1147.3,1171.900155132954,2.1441780818403307
7241,1508691600,2480,2017,10,22,17,1.0,0,1.0,69.34735650270645,1186.3,1213.1124143693469,2.2601714886071758
7242,1508695200,2480,2017,10,22,18,1.0,0,1.0,64.37916457126236,1256.3,1266.1024979540834,0.780267289189166
7243,1508698800,2480,2017,10,22,19,1.0,0,1.0,60.75002801870641,1250.4,1268.4786351010732,1.4458281430800648
7244,1508702400,2480,2017,10,22,20,1.0,0,1.0,58.318594209106344,1201.1,1223.8600518923904,1.894933968228332
7245,1508706000,2480,2017,10,22,21,1.0,0,1.0,56.487529119433134,1132.3,1146.1594566223184,1.2240092398055706
